Node_ID,Timestamp,Data_Type,Data_Value,Encryption_Status,Access_Control_Level,Latency (ms),Energy_Consumption (mJ),Throughput (Mbps),Integrity_Verified
5332,2024-11-04 22:50:32.649443,Sensor_Data,427,Not_Encrypted,Nurse,45.01,0.717,8.96,Verified
5333,2024-11-04 22:50:42.649443,Sensor_Data,541,Not_Encrypted,Doctor,45.22,0.444,11.8,Verified
5334,2024-11-04 22:50:52.649443,Sensor_Data,220,Encrypted,Doctor,46.96,0.652,8.12,Verified
5335,2024-11-04 22:51:02.649443,Sensor_Data,352,Encrypted,Doctor,57.95,0.488,10.69,Verified
5336,2024-11-04 22:51:12.649443,Sensor_Data,742,Not_Encrypted,Doctor,42.11,0.643,10.21,Verified
5337,2024-11-04 22:51:22.649443,Medical_Record,115,Not_Encrypted,Nurse,49.3,0.467,7.07,Verified
5338,2024-11-04 22:51:32.649443,Sensor_Data,929,Not_Encrypted,Nurse,48.18,0.633,8.45,Verified
5339,2024-11-04 22:51:42.649443,Medical_Record,98,Not_Encrypted,Nurse,45.07,0.458,8.45,Verified
5340,2024-11-04 22:51:52.649443,Sensor_Data,559,Encrypted,Admin,74.12,0.49,8.91,Verified
5341,2024-11-04 22:52:02.649443,Medical_Record,272,Encrypted,Nurse,34.68,0.393,11.29,Verified
5342,2024-11-04 22:52:12.649443,Sensor_Data,924,Encrypted,Doctor,35.35,0.546,8.18,Verified
5343,2024-11-04 22:52:22.649443,Medical_Record,856,Encrypted,Doctor,36.41,0.613,11.29,Verified
5344,2024-11-04 22:52:32.649443,Medical_Record,786,Encrypted,Admin,51.57,0.436,10.92,Verified
5345,2024-11-04 22:52:42.649443,Sensor_Data,102,Encrypted,Admin,46.95,0.407,11.69,Verified
5346,2024-11-04 22:52:52.649443,Medical_Record,792,Not_Encrypted,Admin,70.39,0.328,13.49,Verified
5347,2024-11-04 22:53:02.649443,Medical_Record,311,Encrypted,Admin,50.23,0.491,12.38,Verified
5348,2024-11-04 22:53:12.649443,Medical_Record,946,Encrypted,Admin,38.86,0.54,10.16,Verified
5349,2024-11-04 22:53:22.649443,Sensor_Data,14,Not_Encrypted,Doctor,50.43,0.415,11.54,Verified
5350,2024-11-04 22:53:32.649443,Medical_Record,361,Not_Encrypted,Nurse,44.06,0.463,9.45,Verified
5351,2024-11-04 22:53:42.649443,Medical_Record,649,Not_Encrypted,Admin,53.4,0.422,11.41,Verified
5352,2024-11-04 22:53:52.649443,Medical_Record,152,Encrypted,Doctor,63.6,0.375,11.08,Verified
5353,2024-11-04 22:54:02.649443,Sensor_Data,595,Encrypted,Admin,33.0,0.508,8.73,Verified
5354,2024-11-04 22:54:12.649443,Medical_Record,670,Not_Encrypted,Doctor,49.14,0.42,13.5,Verified
5355,2024-11-04 22:54:22.649443,Medical_Record,166,Not_Encrypted,Admin,43.32,0.733,8.36,Verified
5356,2024-11-04 22:54:32.649443,Sensor_Data,87,Encrypted,Doctor,51.83,0.411,7.5,Verified
5357,2024-11-04 22:54:42.649443,Sensor_Data,321,Not_Encrypted,Nurse,64.73,0.458,9.78,Verified
5358,2024-11-04 22:54:52.649443,Sensor_Data,847,Not_Encrypted,Doctor,54.96,0.554,9.82,Verified
5359,2024-11-04 22:55:02.649443,Medical_Record,488,Encrypted,Nurse,56.64,0.447,7.24,Verified
5360,2024-11-04 22:55:12.649443,Sensor_Data,426,Encrypted,Doctor,56.72,0.458,8.58,Verified
5361,2024-11-04 22:55:22.649443,Medical_Record,123,Not_Encrypted,Doctor,48.69,0.445,9.34,Verified
5362,2024-11-04 22:55:32.649443,Medical_Record,860,Not_Encrypted,Admin,41.2,0.579,11.14,Verified
5363,2024-11-04 22:55:42.649443,Medical_Record,852,Encrypted,Admin,51.14,0.522,9.4,Verified
5364,2024-11-04 22:55:52.649443,Sensor_Data,516,Not_Encrypted,Doctor,61.99,0.689,10.24,Verified
5365,2024-11-04 22:56:02.649443,Sensor_Data,299,Not_Encrypted,Doctor,45.85,0.409,13.31,Verified
5366,2024-11-04 22:56:12.649443,Sensor_Data,802,Encrypted,Doctor,56.01,0.398,11.53,Verified
5367,2024-11-04 22:56:22.649443,Medical_Record,669,Not_Encrypted,Admin,54.27,0.338,10.78,Verified
5368,2024-11-04 22:56:32.649443,Medical_Record,565,Encrypted,Doctor,40.01,0.365,11.14,Verified
5369,2024-11-04 22:56:42.649443,Medical_Record,775,Not_Encrypted,Doctor,62.57,0.48,9.13,Verified
5370,2024-11-04 22:56:52.649443,Sensor_Data,812,Encrypted,Admin,73.26,0.613,10.82,Verified
5371,2024-11-04 22:57:02.649443,Sensor_Data,856,Not_Encrypted,Nurse,43.39,0.39,10.67,Verified
5372,2024-11-04 22:57:12.649443,Sensor_Data,342,Encrypted,Nurse,44.47,0.553,9.4,Verified
5373,2024-11-04 22:57:22.649443,Sensor_Data,559,Not_Encrypted,Nurse,44.31,0.522,15.48,Verified
5374,2024-11-04 22:57:32.649443,Sensor_Data,482,Encrypted,Doctor,58.7,0.579,6.0,Verified
5375,2024-11-04 22:57:42.649443,Medical_Record,414,Not_Encrypted,Admin,46.92,0.39,8.74,Verified
5376,2024-11-04 22:57:52.649443,Sensor_Data,526,Encrypted,Doctor,56.63,0.698,10.96,Verified
5377,2024-11-04 22:58:02.649443,Sensor_Data,892,Not_Encrypted,Admin,55.81,0.507,10.31,Verified
5378,2024-11-04 22:58:12.649443,Medical_Record,327,Encrypted,Doctor,59.2,0.491,10.45,Verified
5379,2024-11-04 22:58:22.649443,Sensor_Data,450,Encrypted,Admin,45.99,0.4,9.56,Verified
5380,2024-11-04 22:58:32.649443,Medical_Record,402,Encrypted,Doctor,65.39,0.357,10.3,Verified
5381,2024-11-04 22:58:42.649443,Sensor_Data,302,Encrypted,Nurse,31.65,0.333,11.15,Verified
5382,2024-11-04 22:58:52.649443,Medical_Record,175,Encrypted,Nurse,45.22,0.565,13.2,Verified
5383,2024-11-04 22:59:02.649443,Sensor_Data,360,Encrypted,Admin,55.2,0.64,9.05,Verified
5384,2024-11-04 22:59:12.649443,Sensor_Data,546,Not_Encrypted,Admin,56.05,0.636,7.58,Verified
5385,2024-11-04 22:59:22.649443,Medical_Record,273,Encrypted,Nurse,40.87,0.384,9.36,Verified
5386,2024-11-04 22:59:32.649443,Sensor_Data,381,Not_Encrypted,Doctor,47.64,0.562,12.71,Verified
5387,2024-11-04 22:59:42.649443,Medical_Record,361,Encrypted,Nurse,60.81,0.289,12.17,Verified
5388,2024-11-04 22:59:52.649443,Medical_Record,108,Encrypted,Doctor,66.36,0.555,10.77,Verified
5389,2024-11-04 23:00:02.649443,Sensor_Data,709,Encrypted,Admin,41.48,0.612,13.19,Verified
5390,2024-11-04 23:00:12.649443,Sensor_Data,340,Not_Encrypted,Doctor,43.76,0.475,10.43,Verified
5391,2024-11-04 23:00:22.649443,Sensor_Data,974,Not_Encrypted,Nurse,43.14,0.267,15.99,Verified
5392,2024-11-04 23:00:32.649443,Sensor_Data,317,Not_Encrypted,Doctor,49.24,0.321,9.15,Verified
5393,2024-11-04 23:00:42.649443,Medical_Record,194,Not_Encrypted,Nurse,77.0,0.37,7.65,Verified
5394,2024-11-04 23:00:52.649443,Medical_Record,920,Encrypted,Doctor,44.4,0.355,11.99,Verified
5395,2024-11-04 23:01:02.649443,Medical_Record,540,Not_Encrypted,Doctor,35.11,0.369,8.62,Verified
5396,2024-11-04 23:01:12.649443,Sensor_Data,316,Not_Encrypted,Doctor,35.83,0.518,7.7,Verified
5397,2024-11-04 23:01:22.649443,Sensor_Data,866,Encrypted,Nurse,43.6,0.665,9.23,Verified
5398,2024-11-04 23:01:32.649443,Medical_Record,141,Not_Encrypted,Doctor,48.11,0.438,10.0,Verified
5399,2024-11-04 23:01:42.649443,Sensor_Data,432,Encrypted,Nurse,45.59,0.729,11.56,Verified
5400,2024-11-04 23:01:52.649443,Sensor_Data,421,Encrypted,Admin,40.15,0.545,9.46,Verified
5401,2024-11-04 23:02:02.649443,Sensor_Data,798,Encrypted,Admin,32.76,0.468,12.72,Verified
5402,2024-11-04 23:02:12.649443,Sensor_Data,887,Encrypted,Doctor,56.41,0.587,10.52,Verified
5403,2024-11-04 23:02:22.649443,Medical_Record,896,Not_Encrypted,Nurse,45.82,0.458,10.85,Verified
5404,2024-11-04 23:02:32.649443,Medical_Record,719,Encrypted,Nurse,38.74,0.64,12.27,Verified
5405,2024-11-04 23:02:42.649443,Sensor_Data,493,Not_Encrypted,Doctor,51.52,0.551,7.9,Verified
5406,2024-11-04 23:02:52.649443,Medical_Record,980,Not_Encrypted,Nurse,60.49,0.422,10.13,Verified
5407,2024-11-04 23:03:02.649443,Medical_Record,544,Not_Encrypted,Nurse,53.5,0.523,12.44,Verified
5408,2024-11-04 23:03:12.649443,Sensor_Data,250,Encrypted,Nurse,53.22,0.604,8.0,Verified
5409,2024-11-04 23:03:22.649443,Sensor_Data,943,Not_Encrypted,Doctor,58.8,0.533,9.16,Verified
5410,2024-11-04 23:03:32.649443,Sensor_Data,2,Encrypted,Nurse,33.88,0.369,9.79,Corrupted
5411,2024-11-04 23:03:42.649443,Sensor_Data,125,Encrypted,Doctor,51.7,0.539,11.94,Verified
5412,2024-11-04 23:03:52.649443,Medical_Record,24,Not_Encrypted,Admin,44.55,0.645,7.29,Verified
5413,2024-11-04 23:04:02.649443,Medical_Record,58,Encrypted,Doctor,65.88,0.445,7.92,Verified
5414,2024-11-04 23:04:12.649443,Sensor_Data,540,Encrypted,Admin,49.42,0.631,11.15,Verified
5415,2024-11-04 23:04:22.649443,Sensor_Data,468,Not_Encrypted,Nurse,61.74,0.617,8.64,Verified
5416,2024-11-04 23:04:32.649443,Medical_Record,978,Encrypted,Nurse,58.32,0.567,7.4,Verified
5417,2024-11-04 23:04:42.649443,Medical_Record,34,Encrypted,Admin,36.04,0.465,8.99,Verified
5418,2024-11-04 23:04:52.649443,Sensor_Data,514,Encrypted,Doctor,64.21,0.504,10.16,Corrupted
5419,2024-11-04 23:05:02.649443,Sensor_Data,380,Encrypted,Nurse,61.01,0.61,11.85,Verified
5420,2024-11-04 23:05:12.649443,Sensor_Data,552,Encrypted,Admin,59.44,0.424,9.34,Verified
5421,2024-11-04 23:05:22.649443,Medical_Record,947,Not_Encrypted,Nurse,54.3,0.443,9.61,Verified
5422,2024-11-04 23:05:32.649443,Sensor_Data,877,Not_Encrypted,Nurse,56.29,0.57,9.79,Verified
5423,2024-11-04 23:05:42.649443,Sensor_Data,256,Encrypted,Doctor,52.61,0.519,6.81,Verified
5424,2024-11-04 23:05:52.649443,Sensor_Data,920,Not_Encrypted,Doctor,45.35,0.571,9.73,Verified
5425,2024-11-04 23:06:02.649443,Sensor_Data,726,Not_Encrypted,Admin,48.2,0.576,9.5,Verified
5426,2024-11-04 23:06:12.649443,Medical_Record,281,Encrypted,Admin,31.39,0.382,8.21,Verified
5427,2024-11-04 23:06:22.649443,Medical_Record,688,Encrypted,Doctor,52.06,0.563,11.89,Verified
5428,2024-11-04 23:06:32.649443,Medical_Record,405,Encrypted,Nurse,40.73,0.51,9.62,Verified
5429,2024-11-04 23:06:42.649443,Medical_Record,731,Not_Encrypted,Doctor,73.99,0.493,8.4,Verified
5430,2024-11-04 23:06:52.649443,Medical_Record,92,Encrypted,Admin,48.49,0.411,6.45,Verified
5431,2024-11-04 23:07:02.649443,Medical_Record,626,Not_Encrypted,Doctor,37.36,0.51,9.93,Verified
5432,2024-11-04 23:07:12.649443,Sensor_Data,46,Not_Encrypted,Doctor,42.9,0.491,11.81,Verified
5433,2024-11-04 23:07:22.649443,Medical_Record,510,Not_Encrypted,Admin,61.98,0.393,9.52,Verified
5434,2024-11-04 23:07:32.649443,Medical_Record,196,Encrypted,Doctor,51.06,0.438,9.82,Verified
5435,2024-11-04 23:07:42.649443,Sensor_Data,116,Not_Encrypted,Admin,59.85,0.491,9.32,Verified
5436,2024-11-04 23:07:52.649443,Medical_Record,570,Encrypted,Doctor,48.92,0.582,11.46,Verified
5437,2024-11-04 23:08:02.649443,Medical_Record,886,Not_Encrypted,Admin,47.75,0.388,11.07,Verified
5438,2024-11-04 23:08:12.649443,Medical_Record,499,Encrypted,Nurse,65.94,0.423,9.37,Corrupted
5439,2024-11-04 23:08:22.649443,Sensor_Data,10,Not_Encrypted,Nurse,47.67,0.534,8.28,Verified
5440,2024-11-04 23:08:32.649443,Sensor_Data,281,Encrypted,Admin,57.39,0.448,9.89,Verified
5441,2024-11-04 23:08:42.649443,Sensor_Data,754,Not_Encrypted,Nurse,58.91,0.446,11.78,Verified
5442,2024-11-04 23:08:52.649443,Medical_Record,662,Encrypted,Admin,45.87,0.516,12.17,Verified
5443,2024-11-04 23:09:02.649443,Medical_Record,825,Not_Encrypted,Admin,66.49,0.402,9.68,Verified
5444,2024-11-04 23:09:12.649443,Sensor_Data,841,Encrypted,Admin,50.77,0.646,12.33,Verified
5445,2024-11-04 23:09:22.649443,Sensor_Data,202,Encrypted,Doctor,50.55,0.3,11.27,Verified
5446,2024-11-04 23:09:32.649443,Sensor_Data,68,Not_Encrypted,Doctor,48.42,0.565,9.07,Verified
5447,2024-11-04 23:09:42.649443,Sensor_Data,2,Not_Encrypted,Admin,40.65,0.667,11.45,Verified
5448,2024-11-04 23:09:52.649443,Sensor_Data,82,Not_Encrypted,Nurse,43.57,0.403,11.34,Verified
5449,2024-11-04 23:10:02.649443,Medical_Record,621,Encrypted,Doctor,37.05,0.301,10.54,Verified
5450,2024-11-04 23:10:12.649443,Sensor_Data,952,Not_Encrypted,Nurse,51.56,0.612,9.24,Verified
5451,2024-11-04 23:10:22.649443,Sensor_Data,511,Not_Encrypted,Admin,68.62,0.451,9.58,Verified
5452,2024-11-04 23:10:32.649443,Sensor_Data,133,Encrypted,Admin,45.45,0.481,10.57,Verified
5453,2024-11-04 23:10:42.649443,Sensor_Data,989,Encrypted,Admin,41.45,0.461,7.07,Verified
5454,2024-11-04 23:10:52.649443,Medical_Record,60,Encrypted,Admin,61.25,0.366,9.59,Verified
5455,2024-11-04 23:11:02.649443,Medical_Record,433,Encrypted,Admin,56.45,0.555,9.33,Verified
5456,2024-11-04 23:11:12.649443,Sensor_Data,721,Encrypted,Admin,33.93,0.496,6.35,Verified
5457,2024-11-04 23:11:22.649443,Medical_Record,510,Encrypted,Doctor,67.38,0.471,9.92,Verified
5458,2024-11-04 23:11:32.649443,Sensor_Data,581,Encrypted,Admin,41.7,0.426,8.01,Corrupted
5459,2024-11-04 23:11:42.649443,Medical_Record,290,Not_Encrypted,Doctor,39.29,0.39,8.92,Verified
5460,2024-11-04 23:11:52.649443,Medical_Record,250,Encrypted,Admin,57.19,0.517,11.5,Verified
5461,2024-11-04 23:12:02.649443,Sensor_Data,310,Not_Encrypted,Nurse,52.32,0.44,12.43,Verified
5462,2024-11-04 23:12:12.649443,Sensor_Data,349,Not_Encrypted,Nurse,59.84,0.56,11.13,Verified
5463,2024-11-04 23:12:22.649443,Sensor_Data,398,Not_Encrypted,Doctor,40.32,0.322,9.85,Verified
5464,2024-11-04 23:12:32.649443,Medical_Record,404,Encrypted,Admin,54.82,0.482,9.99,Verified
5465,2024-11-04 23:12:42.649443,Sensor_Data,758,Encrypted,Admin,32.73,0.535,9.26,Verified
5466,2024-11-04 23:12:52.649443,Sensor_Data,405,Not_Encrypted,Nurse,59.89,0.497,10.0,Verified
5467,2024-11-04 23:13:02.649443,Sensor_Data,673,Not_Encrypted,Nurse,42.33,0.472,7.19,Verified
5468,2024-11-04 23:13:12.649443,Sensor_Data,7,Encrypted,Nurse,51.49,0.679,11.47,Verified
5469,2024-11-04 23:13:22.649443,Sensor_Data,277,Encrypted,Admin,55.16,0.474,13.17,Verified
5470,2024-11-04 23:13:32.649443,Medical_Record,234,Not_Encrypted,Doctor,47.48,0.434,10.39,Verified
5471,2024-11-04 23:13:42.649443,Medical_Record,855,Encrypted,Admin,43.26,0.555,8.12,Verified
5472,2024-11-04 23:13:52.649443,Sensor_Data,978,Not_Encrypted,Nurse,49.34,0.509,12.74,Verified
5473,2024-11-04 23:14:02.649443,Sensor_Data,106,Encrypted,Nurse,51.34,0.506,10.9,Verified
5474,2024-11-04 23:14:12.649443,Sensor_Data,881,Not_Encrypted,Admin,46.83,0.465,8.41,Verified
5475,2024-11-04 23:14:22.649443,Sensor_Data,240,Encrypted,Doctor,60.96,0.596,10.8,Verified
5476,2024-11-04 23:14:32.649443,Medical_Record,686,Not_Encrypted,Doctor,72.56,0.418,9.4,Verified
5477,2024-11-04 23:14:42.649443,Medical_Record,853,Encrypted,Doctor,55.61,0.447,9.27,Verified
5478,2024-11-04 23:14:52.649443,Medical_Record,973,Not_Encrypted,Nurse,48.62,0.576,7.87,Verified
5479,2024-11-04 23:15:02.649443,Sensor_Data,417,Encrypted,Doctor,53.96,0.504,10.8,Verified
5480,2024-11-04 23:15:12.649443,Medical_Record,303,Encrypted,Doctor,47.33,0.416,9.1,Verified
5481,2024-11-04 23:15:22.649443,Sensor_Data,593,Not_Encrypted,Admin,63.14,0.415,8.56,Verified
5482,2024-11-04 23:15:32.649443,Sensor_Data,209,Not_Encrypted,Doctor,54.88,0.556,7.74,Verified
5483,2024-11-04 23:15:42.649443,Medical_Record,957,Not_Encrypted,Nurse,49.95,0.506,6.27,Verified
5484,2024-11-04 23:15:52.649443,Medical_Record,279,Encrypted,Doctor,46.27,0.502,8.59,Verified
5485,2024-11-04 23:16:02.649443,Medical_Record,294,Not_Encrypted,Admin,43.2,0.491,11.26,Verified
5486,2024-11-04 23:16:12.649443,Medical_Record,504,Not_Encrypted,Nurse,54.12,0.616,9.5,Verified
5487,2024-11-04 23:16:22.649443,Medical_Record,841,Encrypted,Nurse,64.7,0.377,9.2,Verified
5488,2024-11-04 23:16:32.649443,Medical_Record,94,Not_Encrypted,Doctor,64.43,0.476,13.69,Verified
5489,2024-11-04 23:16:42.649443,Sensor_Data,744,Encrypted,Doctor,49.05,0.4,6.63,Verified
5490,2024-11-04 23:16:52.649443,Medical_Record,465,Encrypted,Nurse,46.08,0.386,12.04,Verified
5491,2024-11-04 23:17:02.649443,Sensor_Data,914,Not_Encrypted,Nurse,36.7,0.373,11.69,Verified
5492,2024-11-04 23:17:12.649443,Medical_Record,587,Not_Encrypted,Nurse,33.88,0.435,6.31,Verified
5493,2024-11-04 23:17:22.649443,Sensor_Data,912,Not_Encrypted,Nurse,45.97,0.511,8.05,Verified
5494,2024-11-04 23:17:32.649443,Sensor_Data,923,Not_Encrypted,Doctor,53.85,0.547,8.02,Verified
5495,2024-11-04 23:17:42.649443,Medical_Record,642,Encrypted,Doctor,54.49,0.402,10.84,Verified
5496,2024-11-04 23:17:52.649443,Sensor_Data,509,Encrypted,Admin,41.87,0.513,11.81,Verified
5497,2024-11-04 23:18:02.649443,Medical_Record,54,Encrypted,Nurse,49.37,0.529,12.32,Verified
5498,2024-11-04 23:18:12.649443,Medical_Record,939,Not_Encrypted,Doctor,47.53,0.445,12.51,Verified
5499,2024-11-04 23:18:22.649443,Medical_Record,68,Not_Encrypted,Admin,39.5,0.292,7.3,Verified
5500,2024-11-04 23:18:32.649443,Sensor_Data,361,Not_Encrypted,Admin,46.54,0.433,11.95,Verified
5501,2024-11-04 23:18:42.649443,Medical_Record,764,Encrypted,Nurse,50.13,0.456,9.15,Verified
5502,2024-11-04 23:18:52.649443,Medical_Record,326,Not_Encrypted,Nurse,50.11,0.451,10.11,Verified
5503,2024-11-04 23:19:02.649443,Sensor_Data,684,Not_Encrypted,Admin,51.11,0.556,9.16,Verified
5504,2024-11-04 23:19:12.649443,Sensor_Data,336,Not_Encrypted,Doctor,53.61,0.423,8.28,Corrupted
5505,2024-11-04 23:19:22.649443,Sensor_Data,835,Not_Encrypted,Doctor,47.4,0.639,12.51,Verified
5506,2024-11-04 23:19:32.649443,Sensor_Data,621,Encrypted,Doctor,44.4,0.496,6.77,Verified
5507,2024-11-04 23:19:42.649443,Medical_Record,301,Encrypted,Nurse,53.16,0.472,6.77,Verified
5508,2024-11-04 23:19:52.649443,Medical_Record,578,Encrypted,Doctor,42.48,0.841,11.53,Verified
5509,2024-11-04 23:20:02.649443,Medical_Record,705,Encrypted,Nurse,62.36,0.458,11.85,Verified
5510,2024-11-04 23:20:12.649443,Sensor_Data,467,Encrypted,Doctor,47.24,0.547,12.72,Verified
5511,2024-11-04 23:20:22.649443,Medical_Record,697,Not_Encrypted,Nurse,46.01,0.469,10.1,Verified
5512,2024-11-04 23:20:32.649443,Medical_Record,878,Encrypted,Nurse,48.39,0.396,13.96,Verified
5513,2024-11-04 23:20:42.649443,Medical_Record,791,Encrypted,Doctor,38.28,0.598,9.73,Verified
5514,2024-11-04 23:20:52.649443,Sensor_Data,762,Encrypted,Doctor,53.13,0.406,12.69,Verified
5515,2024-11-04 23:21:02.649443,Medical_Record,575,Encrypted,Doctor,35.93,0.417,12.46,Verified
5516,2024-11-04 23:21:12.649443,Medical_Record,358,Encrypted,Nurse,61.82,0.59,11.28,Verified
5517,2024-11-04 23:21:22.649443,Sensor_Data,624,Encrypted,Admin,53.44,0.476,8.27,Verified
5518,2024-11-04 23:21:32.649443,Sensor_Data,399,Encrypted,Doctor,47.97,0.468,11.55,Verified
5519,2024-11-04 23:21:42.649443,Medical_Record,365,Encrypted,Doctor,47.04,0.556,12.36,Verified
5520,2024-11-04 23:21:52.649443,Sensor_Data,675,Encrypted,Nurse,46.27,0.511,8.48,Verified
5521,2024-11-04 23:22:02.649443,Sensor_Data,677,Encrypted,Nurse,37.6,0.393,13.02,Verified
5522,2024-11-04 23:22:12.649443,Medical_Record,412,Encrypted,Doctor,42.57,0.493,7.87,Verified
5523,2024-11-04 23:22:22.649443,Medical_Record,488,Encrypted,Doctor,55.61,0.456,7.11,Verified
5524,2024-11-04 23:22:32.649443,Sensor_Data,744,Not_Encrypted,Nurse,41.98,0.324,8.27,Verified
5525,2024-11-04 23:22:42.649443,Medical_Record,271,Not_Encrypted,Admin,53.9,0.489,11.98,Verified
5526,2024-11-04 23:22:52.649443,Sensor_Data,701,Encrypted,Admin,50.98,0.406,5.96,Verified
5527,2024-11-04 23:23:02.649443,Medical_Record,98,Encrypted,Doctor,38.06,0.431,8.09,Verified
5528,2024-11-04 23:23:12.649443,Medical_Record,661,Encrypted,Doctor,69.67,0.5,9.58,Verified
5529,2024-11-04 23:23:22.649443,Medical_Record,350,Not_Encrypted,Doctor,45.47,0.621,10.38,Verified
5530,2024-11-04 23:23:32.649443,Medical_Record,819,Encrypted,Admin,44.96,0.636,10.23,Verified
5531,2024-11-04 23:23:42.649443,Medical_Record,320,Not_Encrypted,Admin,76.49,0.644,10.85,Verified
5532,2024-11-04 23:23:52.649443,Medical_Record,371,Not_Encrypted,Nurse,49.46,0.675,8.39,Verified
5533,2024-11-04 23:24:02.649443,Sensor_Data,160,Encrypted,Admin,49.68,0.474,8.91,Verified
5534,2024-11-04 23:24:12.649443,Sensor_Data,478,Not_Encrypted,Doctor,47.79,0.701,7.59,Verified
5535,2024-11-04 23:24:22.649443,Sensor_Data,281,Not_Encrypted,Nurse,38.91,0.395,10.29,Verified
5536,2024-11-04 23:24:32.649443,Sensor_Data,939,Not_Encrypted,Admin,44.31,0.406,10.78,Verified
5537,2024-11-04 23:24:42.649443,Medical_Record,617,Not_Encrypted,Nurse,61.18,0.384,9.01,Verified
5538,2024-11-04 23:24:52.649443,Sensor_Data,706,Encrypted,Admin,45.21,0.476,8.88,Verified
5539,2024-11-04 23:25:02.649443,Medical_Record,149,Not_Encrypted,Doctor,55.95,0.559,11.55,Verified
5540,2024-11-04 23:25:12.649443,Medical_Record,468,Not_Encrypted,Admin,42.55,0.535,12.12,Verified
5541,2024-11-04 23:25:22.649443,Sensor_Data,34,Not_Encrypted,Admin,45.31,0.695,8.26,Verified
5542,2024-11-04 23:25:32.649443,Medical_Record,126,Encrypted,Admin,46.06,0.544,13.47,Verified
5543,2024-11-04 23:25:42.649443,Sensor_Data,418,Not_Encrypted,Admin,53.28,0.464,9.66,Verified
5544,2024-11-04 23:25:52.649443,Sensor_Data,687,Not_Encrypted,Doctor,66.14,0.685,7.76,Verified
5545,2024-11-04 23:26:02.649443,Sensor_Data,151,Not_Encrypted,Nurse,37.91,0.587,10.65,Verified
5546,2024-11-04 23:26:12.649443,Sensor_Data,471,Not_Encrypted,Admin,43.89,0.527,10.09,Verified
5547,2024-11-04 23:26:22.649443,Medical_Record,668,Not_Encrypted,Doctor,52.4,0.486,11.05,Verified
5548,2024-11-04 23:26:32.649443,Medical_Record,239,Not_Encrypted,Nurse,48.24,0.584,6.48,Verified
5549,2024-11-04 23:26:42.649443,Medical_Record,36,Not_Encrypted,Nurse,50.15,0.52,9.68,Corrupted
5550,2024-11-04 23:26:52.649443,Medical_Record,178,Not_Encrypted,Admin,56.09,0.608,6.26,Verified
5551,2024-11-04 23:27:02.649443,Medical_Record,96,Not_Encrypted,Admin,52.03,0.487,7.5,Verified
5552,2024-11-04 23:27:12.649443,Medical_Record,830,Not_Encrypted,Doctor,68.84,0.432,13.72,Verified
5553,2024-11-04 23:27:22.649443,Medical_Record,655,Not_Encrypted,Admin,22.89,0.65,10.15,Verified
5554,2024-11-04 23:27:32.649443,Sensor_Data,278,Not_Encrypted,Nurse,39.06,0.504,10.68,Verified
5555,2024-11-04 23:27:42.649443,Sensor_Data,686,Encrypted,Doctor,43.94,0.425,10.0,Verified
5556,2024-11-04 23:27:52.649443,Sensor_Data,151,Encrypted,Doctor,66.0,0.54,4.85,Verified
5557,2024-11-04 23:28:02.649443,Sensor_Data,174,Not_Encrypted,Nurse,45.65,0.374,14.72,Verified
5558,2024-11-04 23:28:12.649443,Medical_Record,246,Encrypted,Admin,44.89,0.43,9.03,Verified
5559,2024-11-04 23:28:22.649443,Medical_Record,526,Not_Encrypted,Admin,48.19,0.346,8.73,Verified
5560,2024-11-04 23:28:32.649443,Medical_Record,28,Not_Encrypted,Nurse,54.55,0.517,12.5,Verified
5561,2024-11-04 23:28:42.649443,Sensor_Data,780,Encrypted,Admin,53.93,0.536,11.75,Corrupted
5562,2024-11-04 23:28:52.649443,Sensor_Data,866,Not_Encrypted,Doctor,53.68,0.485,6.81,Verified
5563,2024-11-04 23:29:02.649443,Sensor_Data,344,Encrypted,Admin,54.79,0.509,9.06,Verified
5564,2024-11-04 23:29:12.649443,Medical_Record,826,Not_Encrypted,Doctor,51.74,0.455,10.98,Verified
5565,2024-11-04 23:29:22.649443,Sensor_Data,727,Not_Encrypted,Doctor,50.8,0.51,13.61,Verified
5566,2024-11-04 23:29:32.649443,Sensor_Data,236,Encrypted,Doctor,50.31,0.554,10.07,Verified
